Google Scholar Profile URL,Photo URL,Name,Affiliation,Email Verfication,# Citations,Research Field 1,Research Field 2,Research Field 3,Research Field 4,Research Field 5,Credit,,,,,,,,
https://scholar.google.com/citations?hl=en&user=2Gg9g_oAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Rick Lopes de Souza,Universidade Federal de Santa Catarina,Verified email at inf.ufsc.br,16,cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=e7g4yXcAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=e7g4yXcAAAAJ&citpid=2,Ahmed Mohamed Bellemou,"LRDSI Laboratory, Blida 1 University / Centre de Développement des Technologies …",Verified email at cdta.dz,16,cryptography,computer arithmetic,embedded  systems,FPGA design,reconfigurable architecture and software …,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=FSDyTWQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=FSDyTWQAAAAJ&citpid=9,Ferzha Putra Utama,"Information System, Universitas Bengkulu",Verified email at unib.ac.id,16,Information System,HCI,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=41C4fLTNmG4C,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=41C4fLTNmG4C&citpid=2,Vlasis Koutsos,The Hong Kong University of Science and Technology,Verified email at cse.ust.hk,16,Cryptography,Functional Encryption,Zero-Knowledge,Blockchains,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=n7SXDBwAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Jack Sturgess,University of Oxford,Verified email at cs.ox.ac.uk,16,Authentication,Biometrics,Cryptography,Steganography,Internet-of-Things,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ADjEFcwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ADjEFcwAAAAJ&citpid=1,Anna Guinet,"Radboud University, Nijmegen",Verified email at annagui.net,16,cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=IS0py2kAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=IS0py2kAAAAJ&citpid=1,Izzatul Nabila Sarbini,Universiti Malaysia Sarawak,Verified email at unimas.my,15,Applied Mathematics,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=TLRc86EAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=TLRc86EAAAAJ&citpid=3,SUNIL MANKOTIA,"HPUNIVERSITY COLLEGE OF BUSINESS STUDIES, AVALODGE SHIMLA-4",Verified email at hpuniv.ac.in,15,CRYPTOGRAPHY,CLOUD COMPUTING,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=vvnqMwcAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=vvnqMwcAAAAJ&citpid=2,Sriram Murthy,SRKR Engineering College Affiliated to Andhra University,,15,Cryptography,Data Mining,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=gI0j_LQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=gI0j_LQAAAAJ&citpid=3,Faiz Muqorrir Kaaffah,Universitas Islam Nusantara,Verified email at uninus.ac.id,15,Information Security,Information System,cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Vtw_FCQAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Nastaran Abadi,Sharif University of Technology,Verified email at ee.sharif.ir,15,Information Theory,Coding Theory,Distributed Systems,Blockchain,Cryptography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=i9sBnQUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=i9sBnQUAAAAJ&citpid=3,Eleftherios Zacharioudakis,Neapolis University Pafos,Verified email at nup.ac.cy,15,cryptography,data security,network security,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=0Ggylp0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=0Ggylp0AAAAJ&citpid=1,Nicholas Boucher,University of Cambridge,Verified email at cl.cam.ac.uk,15,Security,Machine Learning,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=RCGvDUQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=RCGvDUQAAAAJ&citpid=11,Seeven Amic,Université des Mascareignes,Verified email at udm.ac.mu,14,Metaheuristics,Cryptography,Cryptanalysis,Algorithms,Cybersecurity,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Sw0jqBMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Sw0jqBMAAAAJ&citpid=1,Dr. Manjit Singh,"Deenbandhu Chhotu Ram University of Science and Technology, Murthal-131039, Sonepat …",Verified email at dcrustm.org,14,Algebraic Coding Theory,Finite Fields,Algebra,Number Theory,Cryptography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=oT2_EAEAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Tiong-Sik Ng,Yonsei University,Verified email at yonsei.ac.kr,14,Cryptography,Machine Learning,Biometrics,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=VRunjz0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=VRunjz0AAAAJ&citpid=1,Kumara Swamy Palleboina,SR University,Verified email at srecwarangal.ac.in,14,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=p3ReMlYAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Ela Lee,"Royal Holloway, University of London",Verified email at live.rhul.ac.uk,14,Information security,cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=25Qgwk0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=25Qgwk0AAAAJ&citpid=14,Piyush Rajendra Chaudhari,Computer Engineer from PCCOE college (Affiliated to Savitribai Phule Pune University),Verified email at pccoepune.org,14,Computer Vision,Machine Learning,Image Processing & Retrieval,Natural Language Processing,Cryptography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=SzS997kAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Syed Muhammad Unsub Zia,Ulster University,Verified email at ulster.ac.uk,14,Cryptography,Data Security,Data Integrity,Image Processing,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=aUlJZFkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=aUlJZFkAAAAJ&citpid=2,Zita Kovács,University of Debrecen,Verified email at inf.unideb.hu,13,Cryptography,Logic,Formal Languages,Automata,AI,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=0J9LS7kAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Surendra Talari,"GITAM University, Visakhapatnam",,13,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=j5kmME4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=j5kmME4AAAAJ&citpid=4,Alireza Ahadipour,Shiraz University,Verified email at shirazu.ac.ir,13,Wireless Sensor & Ad Hoc Networks,Network Security,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=AuyF1p8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=AuyF1p8AAAAJ&citpid=2,Bakhtiyor Abdurakhimov,National University of Uzbekistan,,13,climate,cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=mfXN53oAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=mfXN53oAAAAJ&citpid=1,Dewi Purnamasari,Universitas Ivet,Verified email at ivet.ac.id,13,Image Processing,Biomedical Engineering,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=4zqKn6QAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=4zqKn6QAAAAJ&citpid=1,Suhardi,"Universitas Islam Negeri Sumatera Utara Medan, UIN Sumatera Utara",Verified email at uinsu.ac.id,13,Ilmu Komputer,Computer Science,Informatics Engineering,Steganography,Cryptography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=OtuN7noAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Shanjidah Akhter,American International University-Bangladesh (AIUB),,13,machine learning,classification algorithm,data mining,cryptography,software-defined networking,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=AMZgf7QAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Alexander Munch-Hansen,Aarhus University,Verified email at cs.au.dk,13,Cryptography,Zero-Knowledge proofs,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=txAlj-AAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=txAlj-AAAAAJ&citpid=1,Joseph J Kearney,University of Kent,Verified email at kent.ac.uk,13,Blockchain,Post-Quantum computing,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ja34uwIAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ja34uwIAAAAJ&citpid=1,Theodoros Constantinides,University of Bristol,Verified email at bristol.ac.uk,13,Blockchain Technology,Smart Contracts,Fintech,Cryptography,Machine Learning,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=eO1mzRUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=eO1mzRUAAAAJ&citpid=2,Dr. J Durga Prasad Rao,Hemchand Yadav Durg University,Verified email at ssmv.ac.in,12,ICT,ET,SEM,Web portal,Cryptography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Knz5nJgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Knz5nJgAAAAJ&citpid=3,Shubham Shukla,"Department of Computer Engineering, Netaji Subhash University of Technology, Delhi",Verified email at nsut.ac.in,12,Digital Image Processing,Cryptography,Computer Network,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=FaBhvmkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=FaBhvmkAAAAJ&citpid=3,ANASUYA  ACHARYA,Bar Ilan University,Verified email at biu.ac.il,12,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=zl0ujusAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Seyed Amir Mortazavi,University of Tabriz,Verified email at tabrizu.ac.ir,12,Cryptography,Security,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=q0HD414AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=q0HD414AAAAJ&citpid=1,Sheikh Imroza Manzoor,Central University of Jammu,Verified email at cujammu.ac.in,12,Internet of Things,Cryptography,Biometrics & patterm recognition,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=2-wkw6gAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2-wkw6gAAAAJ&citpid=4,Marcel Nageler,Graz University of Technology,Verified email at iaik.tugraz.at,12,Cryptography,Cryptanalysis,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=TS-HIaMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=TS-HIaMAAAAJ&citpid=2,Mohammad H Abbaspour,Islamic Azad University,,12,Mathematics,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=C0DMca4AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Ruba Awadallah,"School of Computer Sciences, Universiti Sains Malaysia, 11800 Penang, Malaysia",Verified email at student.usm.my,12,Data Security,Cryptography,Blockchain,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=kGszKpIAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=kGszKpIAAAAJ&citpid=1,Shiriaev Egor,North Caucasian Federal University,Verified email at ncfu.ru,12,modular arithmetic,neural networks,cryptography,homomorphic encryption,distributed computing systems,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=JeJnEdwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=JeJnEdwAAAAJ&citpid=2,Yogendra Anant Namjoshi,Symbiosis International (Deemed University),,11,Embedded Systems,Internet of Things,Cryptography,Blockchain,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=JYr0E6sAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,sugumar B,madurai kamaraj university,,11,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=84ccCPAAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=84ccCPAAAAAJ&citpid=1,rodiah rodiah,Universitas Gunadarma,Verified email at staff.gunadarma.ac.id,11,Image Processing,Cryptography,Big Data Implementation,Data Mining,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=oqDUyrOVjMsC,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=oqDUyrOVjMsC&citpid=1,Joe Rowell,"Royal Holloway, University of London",Verified email at live.rhul.ac.uk,11,Cryptography,lattices,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=09u_HyMAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Ali Saeidi Rashkolia,"Islamic Azad University Kerman Branch, Kerman, Iran",,11,Secret Sharing Scheme,Fuzzy Automata,Cryptography,Fuzzy subnexuses,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=J9XZnsgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=J9XZnsgAAAAJ&citpid=3,Wafaa S. Albaldawi,University of Kerbalaa,,10,Databases - Graph Databases,Cryptography,Human Computer Interaction and Usability,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=opLB9VMAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Atul Pandey,University of Delhi,Verified email at maths.du.ac.in,10,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Bxk7mo4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Bxk7mo4AAAAJ&citpid=1,Thibaut Vandervelden,Vrije Universiteit Brussel,Verified email at vub.be,10,FPGA,Cryptography,Electronics,Embedded Devices,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=deXRtJwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=deXRtJwAAAAJ&citpid=2,Mario Yaksetig,University of Porto,Verified email at fe.up.pt,10,Cryptography,Privacy,Protocol Analysis,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=gx-HuHMAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Lakshmi ND,S Venkateswara University,,10,BVP,Nonlinear analysis,differential equations,cryptography,fuzzy sets,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=h4-zHDkAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Mohammed Mahfooz Sheikh,Mangalore University,,10,High performance computing,cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=i8h13-AAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Damiano Abram,Aarhus University,Verified email at cs.au.dk,10,cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=p-KBDi8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=p-KBDi8AAAAJ&citpid=3,Philipp Jovanovic,University College London,Verified email at jovanovic.io,3140,Cryptography,Security,Privacy,Decentralized Systems,Blockchain,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=O9TF5PoAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=O9TF5PoAAAAJ&citpid=3,Sindhu M,NSS College of Engineering,Verified email at nssce.ac.in,716,Cryptography,Cryptanalysis,Number Theory,Abstract Algebra,Blockchain Technology,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=i5sz7Q8AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Andrea Cerulli,University College London,Verified email at ucl.ac.uk,653,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=9hEhCHYAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Michael Clear,Trinity College Dublin,Verified email at scss.tcd.ie,575,Cryptography,Information Security,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=gZyfaYwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=gZyfaYwAAAAJ&citpid=3,P. Muthukumar,"Department of Mathematics, Gobi Arts & Science College, Bharathiar University",Verified email at gascgobi.ac.in,534,Dynamical Systems,Fractional Calculus,Chaos,Synchronization,Cryptography,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=DGofTx0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=DGofTx0AAAAJ&citpid=2,Faruk Gologlu,"Claude Shannon Institute, University College Dublin",Verified email at ucd.ie,408,Finite Fields,Boolean Functions,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ZRs_t20AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ZRs_t20AAAAJ&citpid=6,Alzubair Hassan,University College Dublin - Lero Irish Software Research Centre,Verified email at ucd.ie,379,Cryptography,Network Security,Adaptive Security,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=861M_zEAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Prof Ramasamy Mariappan,"VR Siddhartha Engineering College ( Autonomous), Vijayawada",,353,Computer Networks,IP-over-WDM Networks,Cryptography,Cognitive Radio Networks,Internet of things,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=eB0LI50AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=eB0LI50AAAAJ&citpid=2,Paolo Palmieri,University College Cork (Ireland),Verified email at cs.ucc.ie,344,Cryptography,Privacy,Security,Smart Cities,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=RuKASioAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Hassen MESTIRI,"College of Computer Engineering and Sciences, Prince Sattam bin Abdulaziz University …",Verified email at fsm.rnu.tn,303,Cryptography,Security,Embedded system,Hardware/Software Implementation,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=QaEnUHMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=QaEnUHMAAAAJ&citpid=2,Dr. SASIDHAR BABU  SUVANAM,Sree Narayana Gurukulam College of Engineering,Verified email at sngce.ac.in,256,Mobile Network Security issues,Cryptography,Cybercrime  Cybersecurity,Information Retrieval,Databases,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=R292g8MAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=R292g8MAAAAJ&citpid=2,Mark Hamilton,University College Cork,Verified email at rennes.ucc.ie,249,FPGA,cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=fwAarEAAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,V.Sundaram,Karpagam College of Engineering,,242,Networks,Cryptography,Data Mining,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=YEKurGQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YEKurGQAAAAJ&citpid=1,ANIRBAN BHOWMIK,MUC WOMEN'S COLLEGE,Verified email at mucwcburdwan.org,181,Cryptography,Soft Computing.,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=VpDPzhoAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=VpDPzhoAAAAJ&citpid=2,Rajdeep Chowdhury,"Department of Computer Application, JIS College of Engineering",Verified email at jisgroup.org,180,Cryptography,Data Warehouse,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=VDvHFjgAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Girija M,"Dept. of Computer Science, The American College,Madurai",,153,Internet of Things,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=CLHtaDcAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Robert Ronan,University College Cork,,119,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Z5-JlywAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Ahmed أحمد,Muffakham Jah College of Engineering and Technology,Verified email at mjcollege.ac.in,110,Neural Networks,Artificial Intelligence,Cryptography,Computational Methods,and Algorithms,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=pYx7zucAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=pYx7zucAAAAJ&citpid=2,Akshaykumar Meshram,Yeshwantrao Chavan College of Engineering,Verified email at ycce.in,104,Cryptography,Mathematical Modelling and Analysis,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Dl6l044AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Dr. N.Sasirekha,"Vidyasagar College of Arts and Science, Bharathiar University",,101,Software engineering,Security,Cryptography,datamining,image processing,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Ya3ZeGYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Ya3ZeGYAAAAJ&citpid=1,Dr. Rachana Yogesh Patil,"Pimpri Chinchwad College of Engingeering, Akurdi, Pune",Verified email at pccoepune.org,96,Cyber security,Cryptography,Digital Forensics,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Q8NXL_gAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Q8NXL_gAAAAJ&citpid=5,Dr. Shah Jahan Wani,"Department of Electronics/ IT, SP College, Srinagar",Verified email at ieee.org,91,Mathematical Modelling,Cellular Automata,QCA,Cryptography,Image Processing,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=0xMmAtgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=0xMmAtgAAAAJ&citpid=1,Haripriya AP,Govt.Engineering College BartonHill Thiruvananthapuram,Verified email at gecbh.ac.in,88,Internet of Things,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=IsCiJrUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=IsCiJrUAAAAJ&citpid=6,Dr.Babu M,RMK College of Engineering and Technology,Verified email at rmkcet.ac.in,85,VLSI Design,Cryptography,Embedded System Design,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=6B624r4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=6B624r4AAAAJ&citpid=2,G. Arul Selvan,EGS PILLAY ENGINEERING COLLEGE,Verified email at egspec.org,81,Datamining,cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=BBJVAskAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Iván Blanco Chacón,University College Dublin,Verified email at ucd.ie,72,algebraic number theory,algebraic geometry,coding theory,cryptography,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=OWI7h7kAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Fathima G,"Adhiyamaan College of Engineering, Hosur",,69,Networks,MANETS,Cryptography,Data Mining,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=wZdq_vwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=wZdq_vwAAAAJ&citpid=1,Parvin Rastegari,"Isfahan University of Technology, Golpayegan College of Engineering",Verified email at iut.ac.ir,64,Information Security,Digital Signatures,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=qET6hTAAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=qET6hTAAAAAJ&citpid=3,Arkadip Ray,"Government College of Engineering & Ceramic Technology, Kolkata, India",,45,Data Mining,Machine Learning,Digital Watermarking,Cryptography,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ps1AjAkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ps1AjAkAAAAJ&citpid=3,Surajit Goon,"Vice Principal, Eminent College of Management & Technology",Verified email at ecmt.in,43,Visual Cryptography,Image Processing,Cryptography,Game Engines,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=a9gEDKMAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Nalavala Ramanjaneya reddy,KSRM College of Engineering,Verified email at ksrmce.ac.in,42,computer networks,cryptography,software engineering,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Gx5xIiUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Gx5xIiUAAAAJ&citpid=4,BPTripathi,"Govt. N.PG. College of Science, Raipur",,39,Fixed Point Theory,Operator Theory,Topology,Cryptography,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=2bna-vcAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2bna-vcAAAAJ&citpid=1,Diego Sempreboni,King's College London,Verified email at kcl.ac.uk,36,Socio-Technical Systems,Cryptography,Protocol Security,Ceremony Security,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=c2W_1ZIAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=c2W_1ZIAAAAJ&citpid=1,Sivasankari Narasimhan,MEPCO SCHLENK ENGINEERING COLLEGE,Verified email at mepcoeng.ac.in,33,IMAGE PROCESSING,CRYPTOGRAPHY,VLSI,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=nPy0J9UAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=nPy0J9UAAAAJ&citpid=2,Hemanta Dey,Techno India College of Technology,,27,Cryptography,Cloud Computing,Mobile Computing,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ebC75IcAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ebC75IcAAAAJ&citpid=2,Ujjayanta Bhaumik,University College London,Verified email at ucl.ac.uk,23,Number Theory,Cryptography,Experimental Psychology,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=nENVPxUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=nENVPxUAAAAJ&citpid=1,Sandeep Kumar,"Shaheed Bhagat Singh College, University of Delhi",Verified email at sbs.du.ac.in,20,Machine Learning,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=EBsBdKEAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=EBsBdKEAAAAJ&citpid=1,Jyotirmoy Pramanik,"Taki Government College, Taki, India",Verified email at tgc.ac.in,18,Cryptography,Secret Sharing,Information Theoretic Security,Authentication,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ARpuOQYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ARpuOQYAAAAJ&citpid=2,Ankit Taparia,"MS Computer Science at Trinity College Dublin, Ireland",Verified email at tcd.ie,16,Algorithms,Machine Learning,Software Engineering,Cryptography,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Xaox91UAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Xaox91UAAAAJ&citpid=3,Dr. Ojha Navaneet,"Galgotias College of Engineering & Technology, Gr. Noida, UP",,15,Cryptography,Lattices,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=TLRc86EAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=TLRc86EAAAAJ&citpid=3,SUNIL MANKOTIA,"HPUNIVERSITY COLLEGE OF BUSINESS STUDIES, AVALODGE SHIMLA-4",Verified email at hpuniv.ac.in,15,CRYPTOGRAPHY,CLOUD COMPUTING,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=vvnqMwcAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=vvnqMwcAAAAJ&citpid=2,Sriram Murthy,SRKR Engineering College Affiliated to Andhra University,,15,Cryptography,Data Mining,,,,C,,,,,,,,
